37.23539467028836	126.7719779894484	0	0
37.23539397573875	126.77196681642	0	0
37.23539336393419	126.7719556808024	0	0
37.23539279710666	126.7719444995876	0	0
37.23539225071287	126.7719333447095	0	0
37.23539179399457	126.7719221797081	0	0
37.23539138246078	126.7719109508407	0	0
37.23539100188467	126.7718997315138	0	0
37.23539064721306	126.7718885501642	0	0
37.2353903282689	126.7718773600567	0	0
37.23539003154986	126.7718661088527	0	0
37.23538973748975	126.7718549061673	0	0
37.23538946043213	126.7718436973694	0	0
37.23538920327184	126.7718325016139	0	0
37.23538895192976	126.771821260754	0	0
37.23538870267998	126.7718098734387	0	0
37.23538846071265	126.7717986807285	0	0
37.23538822189361	126.7717873994578	0	0
37.23538798973439	126.7717761149051	0	0
37.23538777078259	126.7717649434716	0	0
37.23538755415588	126.77175367117	0	0
37.23538734146459	126.7717424793199	0	0
37.23538711540355	126.7717311466492	0	0
37.23538687596943	126.7717199053322	0	0
37.23538660590578	126.7717086106271	0	0
37.23538629894328	126.7716973871355	0	0
37.23538595104538	126.7716860636061	0	0
37.23538555153434	126.7716747166754	0	0
37.23538513097691	126.771663360064	0	0
37.23538467928464	126.7716521180947	0	0
37.23538417781915	126.7716408294404	0	0
37.23538363063328	126.7716296636189	0	0
37.23538302962426	126.7716183720518	0	0
37.23538237511093	126.7716070708452	0	0
37.23538164042373	126.7715958928693	0	0
37.23538079968021	126.7715846182995	0	0
37.23537990338966	126.771573397465	0	0
37.23537892145358	126.7715621308639	0	0
37.23537785669689	126.7715508680966	0	0
37.23537675497805	126.7715397567447	0	0
37.23537559010812	126.7715286121282	0	0
37.23537436060796	126.7715175308249	0	0
37.23537305477481	126.7715064215719	0	0
37.23537167050485	126.7714953018747	0	0
37.2353702271534	126.7714842534907	0	0
37.23536867510885	126.7714730753252	0	0
37.23536707411531	126.7714620959176	0	0
37.23536542280041	126.771451119645	0	0
37.23536367193564	126.7714401263512	0	0
37.23536182335646	126.7714291949177	0	0
37.23535990291661	126.7714181773149	0	0
37.23535789448542	126.771407139249	0	0
37.23535577045148	126.771396277599	0	0
37.23535350855254	126.7713854532071	0	0
37.23535110216677	126.7713745479263	0	0
37.23534862425747	126.7713637126198	0	0
37.23534604968322	126.7713530095364	0	0
37.23534332928628	126.7713423027638	0	0
37.23534048105493	126.7713315896993	0	0
37.23533752339574	126.7713208446307	0	0
37.23533447942053	126.7713101638307	0	0
37.23533127995165	126.7712994468264	0	0
37.23532801613342	126.7712889002938	0	0
37.23532469773505	126.7712785004899	0	0
37.23532126551045	126.7712681059357	0	0
37.23531774428256	126.7712576787253	0	0
37.23531417375931	126.7712473793181	0	0
37.23531045886794	126.7712369784905	0	0
37.23530664099273	126.7712265675403	0	0
37.23530286047471	126.7712164567394	0	0
37.23529899795708	126.7712063809502	0	0
37.23529504697226	126.7711963309264	0	0
37.23529103029232	126.7711863099603	0	0
37.23528686177264	126.7711761069664	0	0
37.23528270421687	126.7711660895115	0	0
37.23527847273152	126.7711561204223	0	0
37.23527411786626	126.7711461280612	0	0
37.23526977178157	126.7711363752753	0	0
